order_id,products
2509694,6184 11266 196 37710
2509779,17313 40939 22802 33783 13176 15772 16797
2509799,43450
2509811,44866 23719 5077 21462 35767 24024 41950
2509985,27362 21595 30183 777 34154 33351 45615 14897 16434 24852 13790 21847 33176 18618 9339 40348 11422
2510051,21572 18023
2510169,2164 28204 45167 24852 34584 2228 23645
2510194,21616 32747
2510282,27521 24964 36389 39475 22935 41220 8479
2510301,8859 5644
2510360,36962
2510378,20608 28289 44422 37646 31506 20899 21800 40233 17579 34358 15290 44987 9825 35530 25931 27344 42585 27355 33232 6631 47209 13802 30450 117 9598
2510398,13176 19660 44910 9839
2510535,37067 132 45063 47144 24235 37486 1999 38739 2966 1915 16797 27423
2510586,14992 15592 49610 8193
2510588,49215 49235 6343
2510602,24235 27845 47626 19019 19660 45007 19057
2510629,25824 40706 41806 34126 20327 28745 47209 21137 37646 37103 21009 24852 5077 31433 43768 43961
2510727,45104 14233 33303
2510741,14467 11140 39429 44683 41618 22935 7835 29987 38694 25767 12456 27690 12601 37053 9534 33731 6985 9290 18382 36178 26201 14567 47209 42091 23029 42110
2510744,28664 19660 8885 45007
2510883,16995 39108 26317 45646 42551
2510918,38693 32566
2510919,17794 33731 9515 21938 20114 24852 34358 4796
2510980,26209 31717 1160 37065 27885 21883 6046 15813
2510987,15872 8193 35108 18465 28199 33352 5479 47630 21903 20082 10132 27254 16759 39993 10108 7781
2511057,32655 44533 49175 13176 30489 27966
2511069,6184
2511070,None
2511113,23909 18218 21293 8590 24852 5884
2511175,25804 39275 9292 13166 47759 10673 24852 5077 47766 6473 17615
2511179,31717 39495 40723 14678 43735 44570 40251 7173 39877
2511205,47042 14947 46820 40589 10351 13176 23282 29310 46616 42265 22290 46651 16797 36702
2511313,20738 17157 39275 21137 37687 13176
2511314,21553 554
2511350,12384 1234 24852 27845 2966
2511424,18027 260 47621 37646 21137 24852 47766 27548 47144 21162 24759 28476 13629 26209 21194 45646 46802 5463 23649 7781 41065 39275 26604 8173 31343 20082 23288 10132 15613 38655
2511697,17794 21903 14011 47766 35951
2511799,25890 2596 29926 19366 47626 44075 12941 37486 44781 49520 32177 30962 18708 18389 44632 24964 13819 31964 34557 5886 18805
2511840,46802
2511854,45504 42736 23044 26317 27086
2511864,39108 3374 9076 37625 16826 16797 34234
2512041,3308 32403 42972 16797 32689
2512114,8424 7021 16759
2512123,28289 31683 21413 28204 21903 43379 41588 47766 22935 29274 5212 11199
2512251,47209 8277
2512268,16281 30827 48142 8048 17207 42265 33147
2512286,33120 20842 36205 28849 38647 24184 43295
2512330,17616 38291 35004
2512344,26209 46667 1443 6948 1999 7559 24841 1099 13740 35951 24561 24852 10761 22935 38383 21403
2512345,34448 24706
2512382,3298
2512410,12440
2512420,18952 17316 44325 43183
2512432,None
2512463,49191 24489 7021 26384 4472 22395
2512607,23644 30489 14947 24852 43961
2512671,18409 47011
2512797,20738 21288 37710 21137 38775 43352
2512835,None
2512965,40198
2512979,44449 8518 47626 26800 19660 32717 21616 13176 22935 11512 19678
2513098,39137 32578 35015 9387 48775 35951 4562 24852 39928 44570 41787 36412 21405
2513145,None
2513197,196
2513235,29010 38511
2513236,14882 12872 32717 44142 11250 34358 29466 22395 8670
2513237,43392 17360 3235 16133 26604 37646 15567 32112 3025 9550 47766 13176 48057 43295 27966 28991
2513392,21331
2513441,10331 7622 47209 26452 13176 19322 13947
2513446,7521 42443 27662 2962 22035 34230
2513457,36664 12920
2513524,45066 9387 47630 13176 40174 39928
2513551,15424 41174
2513575,27521 17794 24964 14678 11777 37642 21903 22935 34590 30753 25890 22825 6962 37687 28985 31683 1359 22227 44628 6230 28601 44303 14947 14696 18410 35951 5876 46709 39928 14461
2513595,4354 27845 8424 39180 37646 21903 37234 13176 16797
2513633,18855
2513636,None
2513695,None
2513741,24964
2513755,31717
2513772,41793 4451 19382 11782 44359 25513 20842 45681 41699 24852 47766 34969 43352 6740 47626
2513999,651
2514020,23354 46932
2514050,39097 22365 27521
2514125,None
2514147,13176 21137 29871 3957 17461
2514174,30391 1999 49175 890 22395 11068
2514204,41640 45149 13718
2514211,11365
2514309,None
2514323,47936 25890 31981 9741 24852 47766
2514347,23233 16004 29926 31242 25133 41198 39055 34128 4269 5077 5456 38999 25146 31343 26634 36606 40063
2514390,7521 5858 16262 6760 49683 40593 38547 23291
2514410,21410 23909 40278 12087 41912 21497
2514477,7877 37766 15599 6576 23764 20762
2514513,43154
2514576,19488
2514589,38662 5258 16525 21903 38544 21137 22035 40604 35629 2611 4163 27845 8518 5450 21709 39928 15592 41065 39275 19057 5876 16759 13176 10749
2514595,20995 11782 11440 19348 24852 5212
2514601,13944 9076 12914 19348 44799
2514630,459 16661 5077 41290 32747 28204 25965 38289 48210 18389 19895 13176 16185 33754 39871 4957 35199
2514694,13176 43352 21137
2514695,33783
2514743,8277
2514748,20738 40516 4645 7751 26505 13163 17122 22610 39157 4985 43772
2514756,43234 5450 24852 5077 42425 8053
2514764,17794
2514784,32465 49683 47766
2514812,18113 35140 14089 31915 30290 6104 27250 23800 31737 7963 27966
2514871,32104 14852 46184 31403 12817 22071 39108 27388 8424 21278
2514900,36164 25093 14633 49610 39275 37646 22474 21137 24852 20842
2514911,28289 46979 36011 26604 21903 24852 33718 42265 24891 47900
2514915,1940
2514974,23291 40709
2515026,46979 43086 35505 39190 24631 9785 6300
2515046,None
2515126,39041 16900 12481 33129 40746 6635 26928 41488 38185 41719 47261 1086 2229
2515255,12384 47626 5358 21108 24852 10711 9076 28058
2515276,27344 20738 38827 30668 3599 26384 21903 16185 22395 4605 4799
2515508,17794 260 10246 23304 24841 21137 31506 10132 21403 38689 27172 31915 35628 27695 32828 23499 36036 44616 5450 46667 17828 45662 34668 36717 44910 21616 13176 24957
2515532,4210 46979 25340 6805
2515576,44632 24852 14154 15860 35221
2515671,29346 23909 22565 35722 29621 28093 5077
2515686,29172 7930 26683 24852 36076
2515692,5258
2515777,28879
2515812,24521 12395 34429 37022 2969
2515817,37664 33986 16759 260 12564 21137 8174 26940 30391 5876 3566 45007 37841 1940 29662 37335 24852 11130 44636 27966 33055
2515828,16696 2996
2515840,5612 5373 48679
2515861,37959 18055
2515877,31912 39001 35886 28413 14966
2515887,22920 43361 44595 42667
2515888,None
2515986,48104 24964 10644 12206
2516073,49075 26604 47766 21543
2516103,40386 47409 32433 34898 38995 24852
2516151,21386
2516163,38768 21195
2516210,30169 46138 39275 22828
2516295,37836 46692 38948 21992 20809 5194 9068 38033 6348 43961 27966 24799
2516388,40706 329 36695 19660 27086 27247 30707 36180 3957 44471 20084 15226
2516414,23909 2038 39581
2516462,None
2516561,10912 12745 24826
2516578,30016 2977 23909 43654 30827 11629 39982 44157 30776 2611 19348 43352 41273 16797 47877
2516606,None
2516610,18689 45570 40709 35782 25931 38988 48857 4793
2516671,44632 26620
2516705,34050 27845 3464 27086 13966 13176 44795 21405
2516713,13176 27521 47626 21903
2516763,None
2516777,42625 16133 31105 23535 20150 36687 31717
2516797,7936 1695
2516832,26209 31683 39877 47626 42828 38159 20114 12980 12606 30489 20600 24852 27966
2516836,12624 30305 25647
2516849,None
2516897,32869 33511 22474 4975 18641 24852 38526 47766 18682 22559 30142 4799
2516909,24768 47792 8580 5120 432 30489
2516930,32747 7388 15285 21294
2516981,31964 2717
2517045,43234 18564 39409 27401 21198 33873 10874 37119
2517073,46666 19660 25653 30294 11109
2517172,12384 40545 1158 5479 810 3376 9810 45066
2517222,130 18439 6184 8048 15541 37687
2517336,22963 3283 2141 40910
2517355,None
2517391,21616 1541
2517402,29987 4942
2517422,13176
2517452,28289 34466 28934 45007 46785 40587 44268 29487 28849 21903 24631 29879 24184 24852 13807 42265 38557 13031
2517463,32455
2517516,48747 6508
2517743,35108 37947 42828 34126 42265
2517756,34887 13032 27020 8590 32338 7509 19831 13176 5884 1117 21822 44799
2517788,14470
2517807,None
2517907,35425 25890 31683 38277 35503 10369 35336 22825 31915 16363 41618 42356 5333 38383 36857 33825 21053
2517930,6341 8518 5428 33768 21903 49683 24852 20119 27156 38383 42265
2517969,None
2517984,13176 21938 14996 20213 24024 46206
2518098,9124 24231 28204 23341 46189 19348 21948 27966
2518100,27845 40775 9839 12118 35887 4799
2518129,22524
2518263,4020 36534
2518380,26497 14146 31717 34024 14473 24184 35740 23909
2518483,44632 13176 48600 37022
2518637,27985 45190
2518649,14697
2518682,45009 8859 24487
2518700,20995 33156 43621 48104 29987 33642 31927 25005 15950 31343 42736 2979 6948 13176 16185 31258 21903 38012 20638 19775
2518711,None
2518831,10210 29926 32747 6348 27086 21903 24852 45013
2518834,19660 5373 343
2518887,28199 30489 49683 24852 43961 34969
2518924,28202 47492 46823 12872 5002 6187 18224 10385 42450 30135 21405 27966
2519053,33120 18880 17794 24964 44422 47209 22935 19660 35951 2832 39121 33746 32407 34584 40377 11390
2519055,39475 12932 41149
2519102,32156
2519103,41787 18382
2519133,9666 44292 38453
2519147,26209 37158 36772 27845 31343 47626 26604 9839 49683 22035 24852 42265 41787
2519168,48800 1062 25931 32655 24852 30391
2519278,42625 45646
2519298,30233 1463
2519322,7751 45066 46676 38456 47610 4799
2519440,32079
2519486,4576 40706 23909 45066 44683 35138 21137 24852 2522
2519583,None
2519594,41408 39275 35972 24838 47626 45965 38544 8087 30489 38067 15290 2748 45066 45504 37973 26209 8424 47209 12395 26301 13176 46969 20734 44629
2519598,6184
2519632,4162 11888 41329 5973 48057 46106 11069
2519641,15680
2519649,34565 28934 41427 22035 24852 33401 24985 46906
2519787,18834 46109 23909 5991
2519793,5764
2519816,None
2519875,20161 8230 19174 2632 47977 48527 27344 30169 36431 36316
2519878,24363 42613 20542 36735
2520002,5120 34969 28289 31433
2520059,20281 37371
2520061,11520 9138
2520145,39428 34949 35628 46692 10749 37022
2520156,17545 10957 31589
2520213,34035 32691 30558
2520234,1216 9444 48957 47144 2825 21227 3962 40910 23375 30967 26010 39739 17789
2520249,None
2520274,38689 7969 11068 47626 31343 1234 29594 35004 1215
2520279,29828 49352 36170 18379 9068 21709 10957 466 24852 1498
2520408,39450
2520487,22790
2520517,32689 8571 12341 5985
2520574,1824 32833 22627 10032 7304 49098 34638 432 32955 34295 17304 23322 24571 20670 2079
2520611,29987 30391 48110 38739 38293 23543 13560 26521 15290 3583
2520622,42244 38662 18352 49683 24852 43961 30489
2520666,31651
2520667,41844 23233 36550 7156 25718 24852
2520730,31040 22849 691 11937 8490 43662 26131 11374 23734 8087 30489 47626
2520738,5127 5363 19348 1181 6647
2520741,21573 11759
2520761,13575
2520785,4920 45948 25949 40174
2520802,15273 38467 39276 11422 2622
2520805,38881 4163 5825 36107 941 30707 1940 41273 22713 48732 46654
2520826,13176 10441 22802 196 17122
2520951,26629 4967 37646 24852 27086 49111 47156 23579 47717
2520960,21019
2520971,24571 48907 34487
2521020,24852 49198
2521033,28354
2521052,29635 44359 13512 25931 35951 21938 28985 9839 17948
2521140,None
2521161,21903
2521367,21936 42265 32538 9067
2521385,36962 25288 5001 15042 10255 4210 19511 40794
2521411,13089 12505
2521417,47011 45860 6760 8169 16618 32560 18610 27715 19125 21417 33752 7898 3898 30814
2521455,18465 8518 47759 19057 47766 13176
2521500,46720 28289 5250 46979 41637 47144 31915 25230 13176 22963 19478 48600 33401 10749 27966 27845
2521514,2855 22825 1104 22035 13176 27966
2521526,35042 15290 18534
2521533,13176 25466
2521640,17600 1376 17795 7559 24235 21709 33731 47990 23836
2521677,47626 31886 25487 14992 20114 24852 37276 2091 432 41658 27323 27845 49235 43988 40408 17758 26209 33257 3172 47209 33388 43889 43122 6377
2521698,3856 1689 21067
2521747,11520 10017 5922 28420 27845 47209 26315 19660 46352 21616 12914 41559 13176 44479
2521762,29763 45446 24838 37288 6187 28204 13166 13808 43122 13176 48988 8381
2521829,8048 21288 35053 38768 13176 16797
2521876,41290 47293 46206 1463
2521880,920 18465
2521893,44113 41220 13885 9839
2521895,29244
2521911,2536 16696 32650 40494 27463
2521980,21376 930 27238 40177 30696 19821 9741 21360 18792
2522094,None
2522113,5971 31651
2522148,None
2522179,25634 28555 15597 45007 19057 47766 16759 13176
2522190,46802 27966
2522276,28058 13524
2522314,25199 43961 42803 36029 21903
2522329,23288 4913 40939
2522350,35042 23734 4006 25544 20114 36086
2522355,46282 15820 42013 43183
2522363,13914 15164
2522388,8424 19145 47626 45007 49683 2295
2522427,23753 14576 10673 9076 1783 30169
2522462,9825 37250 27845 10603 27663 9648 24852 32734 6975
2522528,14569 29252 4161
2522551,30720 26209 11782 45066 14992 432 24852 28535 33401
2522577,31371 49318 5479 22825 39275 39475 42931 24852
2522584,43945 32810 32569 43409 17417 28599 13944 15417 21115
2522595,41220 39877 8174 21137 49683 22935 13176 10749 41950
2522634,27104 28985 13176 43406 39391
2522671,18615
2522683,11712 5450 31342 21137 43154 27086 22620
2522760,28326 4844 15084 2322 19348 24830 36726 43192 30169 32347 31454 17471
2522778,196 46061 14414
2522831,45570 35242 21137 21683 36117 2966 32792
2522841,26209 17794 43014 5640 39560 7021 21616 19057 24852 22395 12797
2522894,46505 24964 18465 47209 4605 38647 44632 15290 10749
2522903,13176
2522907,43394 4493 33198 21137 13176 27966
2522914,24235
2523038,44765
2523084,11073 35042 16900 27313 26312 14218 46877 49198 23375 35761 7762 12879 27196 3389
2523138,37215
2523156,24117
2523214,21386 43154
2523266,11112
2523268,31618 21704 1194 17807 44051 16918 27325 31231
2523312,47209 39527
2523340,12206
2523374,43713 35782 8174 12846 4975 19057 25332 33198 30391 43961 18523
2523418,6297 33303 36135
2523478,40963 44027
2523500,33547 6682 33695 1940 46023
2523527,35042 17160 26346 7358 5782 46584 24891 27196 41290 1086
2523551,1078
2523554,21137 14651 19348 5031
2523566,44560 31215
2523572,43713 37220 27845 24852 30489 42265
2523657,13984 26209 43961 27683 31717 29447 46667 6348 13166 21903 28289 10385 32018 5876 30489 13176 30233 46584 43005 42533
2523777,18370 33731 11686 13447 329 47626 35991 34126 21775 29662 37687 24184 16617 41950
2523792,36011 47766 24838
2523803,18433 33731 47141 44359 21903 35921 49235 35221 48726 13176 23375 32734
2523826,7677
2523872,32691
2523891,1358 23375 27344 5746 13198 23734 47672 9210 31805
2523901,25408 7781 28199 36360 20269 33288 8061
2524121,34112 34063
2524192,6000 48595 19613 44661
2524211,13176 33081 24532
2524266,432 27730 24852 34578
2524272,1447 39947 35221 5785 44632 30233 26620
2524278,38944 20580 49192 18923 36914 49683 28985 4796
2524315,25466 37276 8381 38159
2524371,38689 30949 43014 45066 43735 13198 45007 7088 43249 9363 4920 42265 31897 26521 1215 5212 11710 43295
2524372,34358 44142
2524384,28465 5531
2524420,39200 18531 35749 21938 34358 24184 34969 11005 2078
2524455,46088 38508 26634 1612 10957 16696 44278 9623 44632
2524468,None
2524488,28601 40706
2524492,31040 1712 2966 43351 26427 17948
2524513,8424 36772
2524526,43986 24458 46341 36286
2524556,44632 14947 35989 20119
2524664,45066 19691 24852 29941 28199
2524756,28577 48805 18534 41480 12212 43483
2524788,18465 33731 7156 35951
2524843,46309 5450 27020 23341 24852 25591 16953 19003 15869 31589
2524876,13378
2524887,47766
2524929,47792 41024 4210
2525021,4942 4400 33106 11187 13176 5693
2525046,None
2525067,21288 38768 9076 17207 43352 16797
2525087,196
2525146,44966 8230 47209 25167 21841 45081 16606 40183 44201 46650 42814
2525162,39040 26209 13249 47209 28842 45453 20114 310 44632 26620 45578
2525172,13176 5514 43122 8277
2525249,30489 47626 39275 25340 8277
2525274,34050 2339 9028 41220 47912 16617 25588 36695 5746 22312 21137 45066 8467 24852 6933 34969 42265 41787 13629 10504 16757
2525370,11520 48972 9036 47626 16759 4428 79 46229 30391 21405 8277
2525402,5451
2525416,49676 15359
2525507,27104 22008 4781 45
2525538,26759 8048 12341 17976 8571 16797
2525643,49520 11520 9339
2525660,16616 44622
2525733,5769 890
2525791,45282 6692 6661 2086 47209 26062 6927 43255 13176 32442 13214
2525836,21174 40706 39877 44359 37065 27286 29487 28849 22963 47766 43961 24184 28985 21903
2525958,1217 43154
2525972,329 27966 47766 14159
2526030,13176 43641 45443 43279
2526047,34584 28553
2526102,27104 8424 6799 30129 26165 31231
2526122,25986 38444
2526273,21386 22322
2526325,23296 38241 41625 42633 6647 44233 30233 41371 7644
2526384,None
2526444,40581 5782 43565
2526450,3593 1514 27511 34604 43409 32053 22422 28889 30233 17596
2526474,4776 11796 47931 196 3967
2526559,8571
2526577,31040 4962 39787 27845 47531 28204 45007 38544 24852 26165 22935 35352 13076 25146 9339
2526583,40706 33731 8518 28204 21903 18523 46979 1559 47087 28990
2526684,35815
2526773,40961 1540 45447 22888 40396 1076 1846 42585
2526825,13440 34854 25670 20561 977 15283 24852 26133 32638 46397 2014 45951
2526839,13838
2526840,33768 2433 27845
2526865,None
2526937,16185 2295
2526944,48679 17160 37866 29675 24852 47766
2526969,13176 4724 17902 13535
2527049,34969 44987
2527212,26209 31717 22247
2527225,3298 31683 49060 37103 41338 18523
2527237,33768 25133
2527267,9517 17634 24228 33029 36360 40424 17545 39275 10402 46799 42920 31506 46131 5077 47766 20919 20114 33401 14715 48370 27294
2527330,34385
2527341,10467 30489 48086 22935 13176 5785
2527344,46906 17949
2527358,27360 18721 45698 33846 36263 38185 14379 13712 48370 5268 49141 10070 34969 41844 27196 41273 11461
2527360,42240 23840 40550
2527510,18019 10971 11174
2527559,40120 26209 12916
2527646,5258 13259 22362 25782 32079
2527669,15872 33352 47209 18027 28204 33198 47023 24852 45437 43295
2527698,27104 27521 31717 9839 48595 22260 14678 16759 13176 23165
2527745,27316
2527797,37496 21616 258 40706 43522
2527859,24184 26756 28204 22198 5343
2527879,48697 11599 311
2527920,43352 11602 24852 20463
2527937,43352 24852 14996 21137
2527994,21195 7948 4149
2528031,39408 29506 17027 44359 32043 9424 24561 24852 5876 13176 9689 41950 23679
2528032,45793 16419 9242 33894 21137 41290 37036 29487 44177 21938 13108 1368 2936 18554 3690 32734
